51931632.2376,1116616.15246,29115.2918693,176.430976191,173.989958671,171.674032657,171.581089003,167.963072375,167.963072375,162.265259517,162.265259517,162.265259517,159.30234237,159.30234237
95133044.5245,320033.116163,5315.90661473,492.19367808,491.448842335,487.766003085,483.658583985,483.485078646,473.035324477,471.550067806,471.546400646,457.773864923,457.773864923,442.021789083
38339267.5462,233756.818915,6617.93595696,1465.3482573,1463.88535803,1453.23136399,1396.30206203,1394.22274838,1394.22274838,1394.22274838,1394.22274838,1394.22274838,1331.86988906,1331.86988906
123519499.118,687356.960094,8166.55239929,506.661393817,497.056082687,490.069850837,488.474196688,487.02795604,481.60213816,481.60213816,472.066416,471.474518083,471.474518083,471.474518083
14853363.1141,106114.482878,6752.73042499,6108.2276306,6095.23759343,6017.94099099,5955.59165363,5804.96908464,5804.96908464,5804.96908464,5804.96908464,5804.96908464,5578.35358789,5083.84767328
214547010.742,1092846.5947,1913.62575883,5.07393500779,4.13904460685,4.09365290722,4.08688606448,4.0378865657,3.99852451229,3.78791338623,3.78791338623,3.78791338623,3.78791338623,3.74143188318
37394560.788,332027.981719,4365.5223835,2623.39019794,2617.95211367,2593.49542363,2593.49542363,2513.44698748,2513.44698748,2429.59241275,2423.86619569,2423.86619569,2423.86619569,2423.86619569
57126198.7957,327999.245672,2260.73645843,638.026592686,636.460576472,631.924229761,625.320599746,624.203018169,609.051452213,609.051452213,609.051452213,605.704592843,593.960253223,554.120804524
39099629.2713,325412.091821,7143.73606453,123.568275049,122.480263647,121.069416205,119.606167003,119.606167003,118.966228434,117.847317627,117.113388296,117.020050899,115.651618875,115.651618875
59920520.4607,1619141.72559,11222.9174058,433.834217,423.974202495,416.916088909,416.916088909,413.452383547,413.147248421,408.459129348,407.909445163,389.37524973,382.789225764,382.789225764
182116988.751,3819773.92519,18919.8188088,639.62460075,634.785880488,631.238124032,625.173987178,625.173987178,620.787829892,596.417384759,588.720660163,569.224698585,564.326143521,564.326143521
263355072.399,5491384.45734,20930.4154076,792.971469685,785.090854521,769.018855852,753.999540418,751.112743174,708.565751217,682.134023665,682.134023665,682.134023665,682.134023665,682.134023665
171649036.507,1004837.39293,7518.41205412,1764.91884374,1762.25372863,1754.72189282,1713.09693598,1678.91006337,1587.61847311,1587.61847311,1587.61847311,1587.61847311,1587.61847311,1587.61847311
129997422.629,2068092.18052,7697.00246179,285.106418892,284.437161147,281.412752401,278.361743735,272.081973478,269.244201401,263.960255625,263.960255625,263.960255625,255.348134776,215.446217707
52789612.9726,87250.0713043,1712.3047089,672.471373199,670.885053323,660.968585709,658.393517399,628.535952994,628.535952994,607.697466293,607.697466293,607.697466293,579.894385967,579.894385967
12846382.8905,37902.231338,3301.07679261,1576.30682801,1574.05896187,1556.34064906,1546.28267022,1546.28267022,1515.82273541,1515.82273541,1515.82273541,1512.26314569,1512.26314569,1503.15205925
275701670.629,841564.353989,6769.60660842,1398.73144388,1397.61516953,1379.01364141,1323.89226021,1323.89226021,1323.89226021,1323.89226021,1200.49373987,1200.49373987,1200.49373987,1200.49373987
58351928.8708,220407.120596,4864.66690925,541.337884123,540.318775113,526.794945738,526.794945738,499.93817406,479.174764242,479.174764242,479.174764242,435.881124278,422.232389996,422.232389996
151596518.817,341846.418404,8732.83928722,4438.65201272,4435.0863706,4392.91437968,4298.4592196,4289.74738238,4242.24354158,4235.68793563,4119.6215478,4119.6215478,4119.6215478,4119.6215478
61904390.0408,589409.239295,10152.9066065,198.024982348,195.836835545,194.371321561,192.389234889,190.934852596,190.32477667,188.063049645,188.063049645,188.029167348,187.889393846,184.402017649
106393701.813,411660.936464,4392.55126731,697.35423693,695.904247878,684.56115469,679.541202412,679.541202412,663.256015338,663.256015338,649.417959518,649.417959518,649.417959518,649.417959518
459935633.261,9355599.53692,42214.398765,261.258983192,258.007121427,254.742203959,254.131670812,251.048923183,251.048923183,251.048923183,246.601463073,246.601463073,246.601463073,237.40149403
130704513.696,1145357.77352,20037.9733005,1747.39640893,1739.99659883,1720.45173664,1720.45173664,1678.7782768,1614.58511389,1614.58511389,1570.51719563,1551.40909636,1551.40909636,1551.40909636
400802228.287,774487.056998,5698.06176373,180.108955412,179.485814802,177.835677753,173.458582218,173.458582218,173.458582218,170.210279539,167.777213558,167.777213558,167.777213558,167.777213558
46441039.3147,255297.942065,8630.17514469,3825.06081209,3813.26553785,3775.08696824,3774.01070567,3733.69254293,3670.88930263,3633.69770411,3633.69770411,3633.69770411,3390.69604924,3390.69604924
19605924.8514,229820.797928,2799.40471011,1830.1786111,1821.18226002,1807.63517862,1774.05239427,1724.7240212,1724.7240212,1631.46922901,1631.46922901,1631.46922901,1631.46922901,1631.46922901
36462049.182,365850.878368,5908.11273264,372.042035888,371.550541666,366.422329724,362.73539563,360.09975471,357.198269751,346.503746634,341.601549705,341.601549705,341.601549705,341.601549705
97651255.2261,125486.715629,6963.38044933,2599.06588302,2594.12551058,2561.81863382,2543.28076,2468.05743269,2358.66120247,2358.66120247,2358.66120247,2358.66120247,2358.66120247,2358.66120247
71867890.5036,915009.997776,4493.16797508,73.7305159678,73.259763978,71.9349423146,71.1986421614,68.6249782334,68.6249782334,64.2127524558,64.2127524558,63.7544557584,63.7544557584,63.7544557584
394641947.647,569138.156792,6378.84777119,91.8414504729,91.1832170524,89.6487219208,89.0370987075,87.6713283899,87.6713283899,84.8740196981,84.8740196981,84.8740196981,84.8740196981,81.8341397935
30850013.0805,406540.315029,10255.6288343,1323.27365318,1321.56791808,1304.85778216,1276.81576648,1276.81576648,1276.81576648,1268.19868851,1262.76680138,1261.18593393,1257.46556753,1256.65965548
16077983.6717,98216.7064253,3078.79933852,2304.11062567,2302.19538588,2282.26978395,2233.71674993,2233.71674993,2210.9935691,2210.9935691,2210.9935691,2137.95877905,2137.95877905,2101.0722204
395548798.025,1795500.46848,48680.800079,714.23932456,708.588870758,697.150899555,689.278085127,689.278085127,689.278085127,689.278085127,662.652774892,635.957949988,634.177404133,634.177404133
443309786.316,8298373.13114,9709.62248837,656.851241,652.760786815,648.158077307,632.574997811,615.52431582,615.52431582,615.52431582,615.52431582,588.790226931,587.578672354,586.62677418
18590138.4288,155975.09094,4823.91855761,2474.46161785,2466.69941085,2429.95754912,2413.86770029,2357.90786184,2357.90786184,2356.14463849,2356.14463849,2256.76517393,2256.76517393,2256.76517393
312282381.92,1666987.00684,2621.49622501,989.855966575,986.231700794,978.875899396,976.576513386,963.128139962,963.128139962,942.017914565,937.962110608,937.962110608,925.969151308,925.969151308
376034357.41,1435877.97687,29105.8914225,40.2995093047,33.0941644836,32.8480182602,32.5304027545,32.2136309674,30.9058932176,30.9058932176,30.9058932176,29.8178909363,29.438950128,29.438950128
608002077.327,3443061.15068,79043.6446259,1050.1192823,1046.59734901,1034.43526479,1016.76471454,971.785421532,971.785421532,971.785421532,971.785421532,971.785421532,971.785421532,971.785421532
51223124.0886,1205214.64534,10236.4250086,2.08031244493,0.466441984127,0.46282262649,0.458116061983,0.457114009203,0.456835407302,0.451827356944,0.435062691381,0.435062691381,0.435062691381,0.435062691381
51958379.1432,259234.503126,765.372376552,358.447541857,357.034329415,354.577875814,351.84866667,342.126353163,335.797834637,325.616953751,325.616953751,325.616953751,306.051496165,306.051496165
39061615.2345,619528.681947,10082.1959003,2004.94190434,1998.56595505,1959.75076519,1926.23152408,1926.23152408,1926.23152408,1926.23152408,1863.52596001,1846.10698112,1846.10698112,1846.10698112
58803740.3743,403217.234112,5854.30454431,81.4466223336,79.9862391315,78.7895160636,78.4673489145,76.1341521529,76.1341521529,76.1341521529,76.1341521529,73.8699460647,73.8699460647,70.8316747025
152395878.493,547358.506284,7516.89809498,1201.25185534,1198.51652527,1188.88915582,1181.49892957,1155.29411845,1155.29411845,1121.79166187,1121.79166187,1121.79166187,1121.79166187,1121.79166187
321891862.878,3356142.82613,34213.15282,13.1005286973,8.87653969148,8.77400327371,8.74959655604,8.66822851715,8.56129867216,8.56129867216,8.10856823805,8.10856823805,8.10856823805,7.91636354934
80759986.8787,310489.488103,3093.15565441,206.573618927,205.693326042,204.061424077,198.883128196,192.201590343,192.201590343,190.898434926,190.898434926,164.880287577,164.880287577,164.880287577
22638312.4197,90417.7290152,2043.95630626,1267.12562565,1266.26943099,1255.59019743,1247.63811197,1227.58207659,1215.18183849,1215.18183849,1180.68098657,1180.68098657,1180.68098657,1180.68098657
2013012933.0,6516719.53318,117974.239844,458.118701483,454.497407344,450.26698867,442.663260723,439.647226318,428.235030151,428.235030151,428.235030151,428.235030151,428.235030151,414.469454092
122054646.991,656265.422971,9279.5967196,5118.19282235,5113.01546221,5055.07268401,4895.46753368,4895.46753368,4888.12027496,4630.82658568,4630.82658568,4630.82658568,4630.82658568,4630.82658568
222203540.573,2361489.80787,19433.1558518,57.1547302651,54.7023412956,54.1585570697,53.70250429,53.1675025938,52.1542384246,52.1542384246,52.1542384246,52.1542384246,52.1542384246,51.5447746718
46870587.3552,905672.912219,4946.96529273,527.144341891,526.493477251,520.267944275,507.724441373,505.967338439,505.967338439,504.442000521,498.505319157,498.505319157,480.757776732,480.757776732
23362312.1764,756963.756211,10100.0935726,5622.54115123,5610.96286827,5561.51145868,5557.57765426,5503.53885368,5439.82012865,5439.82012865,5428.21049922,5365.69361804,5338.68001548,5318.54264714
